% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=414859, Sat May  9 10:18:14 2026, <python>{}</python>
1 12 0.941436949544552 1.0000472233372089 28.47092321993653 2.8470923219936530e+01 53.83016567408033 77.94450106090099 26.00070943552521 34.78297713532817 nan 0.0   
2 24 0.9130541199813171 1.105613749869755 28.47092321993653 3.8883576588302759e+01 50.05556547242539 81.66897342372691 9.098748872845853 45.04518470493499 nan 0.0   
3 36 0.9207232027984474 1.1474660601569713 28.47092321993653 3.2650980234886866e+01 44.40551672789162 54.9086520569584 12.46252871338541 39.60637211413468 nan 0.0   
4 48 0.9121585917441865 1.196253515958281 28.47092321993653 3.4845465320284831e+01 45.46131304206045 60.81539260887802 11.530749987413301 41.21024374391628 nan 0.0   
5 60 0.9002084147166015 1.2083833578208243 27.592403513634878 2.7592403513634878e+01 51.03377062284585 74.6233231808787 13.361460956544967 40.83125860460507 nan 0.0   
6 72 0.866923709151077 1.2525104603920258 27.592403513634878 4.2002185370860055e+01 47.64690304112166 59.68684180721402 5.638562702516367 43.69646107883743 nan 0.0   
7 84 0.8516608645015721 1.267188191461154 27.592403513634878 2.8733211482197014e+01 47.95650683389837 65.1033931262968 13.185773048315198 39.609117173350455 nan 0.0   
8 96 0.8092905505235543 1.3018530656010345 27.592403513634878 3.2803425445506953e+01 47.11447723720936 60.37510258870291 10.140736542568604 43.271755180290924 nan 0.1   
9 108 0.823430719514158 1.3298742012229456 27.592403513634878 2.8569125089888900e+01 50.75415756970552 62.26372653737175 18.900281841232626 37.5240805958169 nan 0.1   
10 120 0.8411667373692909 1.414196834409326 27.592403513634878 3.2734900359054883e+01 42.71040331667407 56.227855411471296 7.9125400568905775 38.04778006173173 nan 0.1   
11 132 0.8402110352231198 1.4791463729394212 27.592403513634878 2.9751714706732390e+01 43.10969798854615 63.490809540439194 19.842839571863635 36.317202374631165 nan 0.1   
12 144 0.8633322226682161 1.5000763380300368 20.448733763740798 2.0448733763740798e+01 49.66854596483538 70.52596780978068 15.6162251054242 38.82649099393124 nan 0.1   
13 156 0.8620575607396258 1.5287969730147715 20.448733763740798 3.3013920006824577e+01 53.97111093456335 70.84192382367851 13.017340644693043 44.72935925725083 nan 0.1   
14 168 0.8336876661797917 1.5902538074560841 20.448733763740798 2.5782093442210531e+01 48.498761868509554 68.56446221392775 16.031124202803944 39.77802272498061 nan 0.1   
15 180 0.8324007700442919 1.6098063484601395 20.448733763740798 2.5448158435653330e+01 48.15030564189604 56.876211186736825 16.8868899980939 37.970000743630976 nan 0.1   
16 192 0.7984393444337381 1.6237238002200767 20.448733763740798 2.8988923606148312e+01 43.615661966377175 52.58297772099707 12.129800886894557 36.77978868074175 nan 0.1   
17 204 0.7653394985492777 1.6616894874827006 20.448733763740798 2.5468218087934968e+01 44.30624646411857 53.558422704906604 16.731268925453897 32.77479780605878 nan 0.1   
18 216 0.7416064041033528 1.6822035243693956 20.448733763740798 2.6142757991264215e+01 37.57353273716312 52.67381023424817 16.502485622180906 32.203596533906996 nan 0.1   
19 228 0.6975794766056651 1.6724364498029678 17.344206949270504 1.7344206949270504e+01 40.23507629368607 63.40083879253609 8.60411429179672 35.86618555629241 nan 0.1   
20 240 0.6807939601265293 1.6968801706200214 17.344206949270504 2.3236918997377206e+01 38.451392294712456 63.44025951015281 18.493578659205895 31.511297336925367 nan 0.1   
21 252 0.6689703535051449 1.7092183073702294 17.344206949270504 2.8704066088587613e+01 47.05591035545325 61.33535020554666 14.846603710694836 38.481930782739006 nan 0.1   
22 264 0.6793981996134533 1.7297176580189888 17.344206949270504 3.3278327960457226e+01 47.82119981452367 59.358835528803915 13.755446867313701 37.02228221101892 nan 0.1   
23 276 0.6718322057895943 1.776874281301543 17.344206949270504 2.4374889682457251e+01 39.04606566903901 54.44607902476097 11.390954055700462 35.695793384461524 nan 0.1   
24 288 0.693060709043822 1.8006507368270388 17.344206949270504 2.8539676649907783e+01 44.62112190171832 76.08041253236178 26.090843135782876 34.40801786747828 nan 0.1   
25 300 0.7034230591509458 1.7943232693788347 17.344206949270504 3.0619335030134593e+01 40.08904891080286 59.21298752973797 10.221542234835724 34.949117010995735 nan 0.2   
26 312 0.6973686367764573 1.837440351228907 17.344206949270504 2.5928287864747357e+01 42.87120990133069 73.07348470651152 15.024388160781697 34.54007834262694 nan 0.2   
27 324 0.6841058927663592 1.8718995168174246 17.344206949270504 2.2125029521274325e+01 40.71802768637591 58.61039377033169 11.011813334733745 34.97418460972166 nan 0.2   
28 336 0.6723919609855503 1.8888075033497747 17.344206949270504 3.2283684577577510e+01 41.15421586968411 65.69481634515668 14.1901917796241 37.53970719912613 nan 0.2   
29 348 0.6770351293110758 1.9060346312994416 17.344206949270504 2.1672479974399231e+01 44.1417500533913 52.682843624868084 14.768251310660439 35.231635456370796 nan 0.2   
30 360 0.6933719256957821 1.9627097640264994 17.344206949270504 2.6782976213839081e+01 42.060784944576305 69.52429690853396 9.74607107014289 33.86758843615891 nan 0.2   
31 372 0.7156506823957615 1.9899022775688544 17.344206949270504 3.2311974067058401e+01 41.20541521877066 61.47557715106309 14.049044009134157 35.697365316594706 nan 0.2   
32 384 0.7274850684100151 2.0500812084423874 17.344206949270504 3.4532680672325306e+01 40.19322348314473 52.580546984664416 7.0743538876630865 38.165115279485505 nan 0.2   
33 396 0.7240750874222126 2.0844638127791915 17.344206949270504 2.6942853980193142e+01 36.64028882478346 50.06889180281344 10.498086334352855 32.2643353905379 nan 0.2   
34 408 0.718026438282608 2.1519322307634057 17.344206949270504 3.3606062858765192e+01 42.71023239939464 89.67388241912224 8.24532065691001 38.37136760327088 nan 0.2   
35 420 0.7109387075084478 2.152971576682739 17.344206949270504 3.0144893465952553e+01 46.7802317273409 66.32838252846538 17.5874115364102 33.357300266210416 nan 0.2   
36 432 0.7061471267164433 2.204191594822983 17.344206949270504 2.4267127457033471e+01 41.04337190561969 58.97878051345988 8.676800889615372 36.482278701282276 nan 0.2   
37 444 0.7046782931612915 2.205192047504962 17.344206949270504 2.9004438634636578e+01 45.87710089746373 58.770193259630496 11.45125734422615 39.094076315762365 nan 0.2   
38 456 0.7050895883279292 2.242723896752882 17.344206949270504 2.4167243230488889e+01 46.34438408790457 66.33421310843906 17.598693493708055 32.730221575654944 nan 0.2   
39 468 0.7062253522654218 2.267023855339916 17.344206949270504 2.4323841998392624e+01 37.64214627370204 58.46750850425281 9.866535259121498 32.05104465412859 nan 0.2   
40 480 0.7130803795223866 2.319696233913047 17.344206949270504 3.1117269102807448e+01 40.75081892786757 60.694535959254345 12.677737398806777 36.55595079286744 nan 0.2   
41 492 0.7044914476791974 2.304035851293841 17.344206949270504 2.7646749522299533e+01 38.2989987474157 61.458403324191636 12.434466924237462 32.03526955565394 nan 0.3   
42 504 0.6944113217284247 2.3243207073811587 17.344206949270504 2.3775374473831398e+01 31.50125191779559 51.1769506545322 17.178420104116405 29.260272921191486 nan 0.3   
43 516 0.6482697187671671 2.3491772831549365 17.344206949270504 2.5829322405545927e+01 41.00536690115351 66.31218433327697 18.446719589302873 31.160807328825193 nan 0.3   
44 528 0.6117376059816619 2.357578180479547 17.344206949270504 2.5818422785668588e+01 31.888213502024247 52.134278570576996 7.829695822417506 30.39745797759474 nan 0.3   
45 540 0.5890081527923242 2.373859418802707 17.344206949270504 2.4190460149045581e+01 36.51544405491382 51.687655592358375 15.39765669340128 27.776404388173482 nan 0.3   
46 552 0.5468332416363029 2.411332811129613 17.344206949270504 2.7231497305173065e+01 33.69915406243015 45.87818537607488 10.199712224863614 30.380364626537936 nan 0.3   
47 564 0.520490181947533 2.421194623073731 17.344206949270504 2.4296408332887204e+01 32.48455827246502 45.999641785910136 9.805949580880434 26.97000976477624 nan 0.3   
48 576 0.4928609234760625 2.4731157590757995 17.344206949270504 2.2342654796664686e+01 30.81801069905109 46.76767602191703 7.514275614690895 27.412759714162412 nan 0.3   
49 588 0.4742366930351467 2.4691549343415957 17.344206949270504 2.0058125163567198e+01 32.07630169618668 41.5604770867251 9.800478997070392 25.78277830258569 nan 0.3   
50 600 0.45408249993761035 2.523731768462724 17.344206949270504 2.1222352039264234e+01 32.18183050887599 47.42423254066363 8.758801903004159 27.149838953892495 nan 0.3   
51 612 0.422395494692982 2.537719610425627 17.344206949270504 2.1043933513822665e+01 34.06613593302274 54.6015569790626 13.518405294223562 28.961097037000435 nan 0.3   
