% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=414859, Sat May  9 10:18:14 2026
1 12 -0.02420491801327998 -0.007851070827747324 0.004801032948308111 0.024286555587555575 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
2 24 -0.037448359052746585 -0.012281387319581338 0.007433811407025357 0.035654836407316245 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
3 36 -0.03921595078394825 -0.016867625436089356 0.01039692148110169 0.05650473719263861 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
4 48 -0.03870185466874526 -0.01843549629182422 0.012064176742152299 0.06624260138943838 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
5 60 -0.05084969212659662 -0.022285206047580636 0.016165124146621225 0.07349591637087706 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
6 72 -0.04898576282599103 -0.021448630384319996 0.018088680428530398 0.07520733948057651 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
7 84 -0.06343854189097371 -0.02738467390866701 0.016296289816099513 0.08516970601885876 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
8 96 -0.06955395786998884 -0.029414812082135804 0.013598540949832195 0.09213700705023829 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
9 108 -0.09502249897534083 -0.034367823499910015 0.01869538664671254 0.12057231993233483 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
10 120 -0.09655210346483953 -0.03591787612218923 0.0229215629508188 0.1263398908339781 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
11 132 -0.10249661090201005 -0.03526676270739225 0.022397937097792697 0.12908625966853168 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
12 144 -0.11914050463277692 -0.03758008181545677 0.0250660140282527 0.14176565316106624 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
13 156 -0.13894091632923128 -0.038063913802365276 0.02531487488725807 0.16312041594482307 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
14 168 -0.1361980573358335 -0.03581724124411157 0.022392732946172597 0.16837837476717268 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
15 180 -0.11998607266157381 -0.03870067741870176 0.023083850112725214 0.15906389094652984 0.9555449338804252 0.9679429544945664 0.9755642530967371 0.9874080553038983 0.9931669963797122 0.9958822013982068 0.9968481009709059 0.9998393422758585 1.0018721230677365 1.0034934312095882 1.00445128677701 1.0052546676511793 1.0061502876799788 1.0080225634059703 1.0082875540280007 1.016386543055594 1.0208566898457971 1.0494214257371772
