% # columns="iter, evals, sigma, 0, fitness, xbest" seed=414859, Sat May  9 10:18:14 2026, <python>{}</python>
1 12 0.941436949544552 0 28.47092321993653 -2.7805871574113454 -1.3686644794613396 -0.5491998534152924 -1.8014322556854754 -0.38089375006360005 0.05948147901613382 1.917725470601422 1.7203518300151235 2.088418538216618 4.089714993095551 4.8045278762316554 -1.571778293005869 -1.2637574844276946 -2.2793853014181176 -2.369635376626612 -1.5417987589541984 -2.354551286591294 0.6568542492902296
2 24 0.9130541199813171 0 38.88357658830276 -4.580518634934097 -0.6821528171701462 -1.393924231574197 -2.3633958253163994 0.2822377042126792 0.5417357298214366 0.6745602704369453 1.8919040249682582 2.459469507048343 3.056649535744893 5.898258258485203 -0.6926468091891906 -0.43553666814608294 -4.376575949847901 -2.358643423499071 0.43863524935956977 -2.0955352485160805 2.2016926617663604
3 36 0.9207232027984474 0 32.650980234886866 -2.7982321734012663 -1.702091221183702 -0.660909437920215 -3.6398045381630197 1.2714744057146312 0.48705156221283086 0.6295397950204573 2.299621420638425 3.524440474532941 4.078987523157723 6.630518757655135 -2.429204920406486 0.9159630616768325 -3.01418713636907 -2.149437638764343 -0.5213067229370663 -2.7073100240177457 0.09871743374213038
4 48 0.9121585917441865 0 34.84546532028483 -1.9357335639009028 -1.636653095135706 -1.4723653697547394 -3.1688539561894626 1.54501596455221 1.451321879954154 -0.38701951838461546 3.3702989782715838 3.1684998737020296 4.186989762812749 7.2367349079819245 -1.5664978258389468 1.0263991379420705 -2.1431769985794835 -2.7058292983053858 0.054582196770098346 -0.4317956742677622 1.0394737840544381
5 60 0.9002084147166015 0 27.592403513634878 -3.4343715490882247 -1.6562020850389667 -0.5340813835272515 -3.7919144029549106 1.4047427421303604 1.5450251317966215 -0.606137502859723 1.412847866328796 2.713073077046129 3.403556835033814 6.977473573166982 -0.2161543274208526 0.284922194864905 -4.7441726364956445 -3.519381631426342 0.6512740439869802 -3.453471771966484 2.076428421191684
6 72 0.866923709151077 0 42.002185370860055 -2.953201974870214 -1.811793897546531 -0.02129935633478741 -3.12472293518003 2.837435119697553 2.647571451643099 -0.4104059906689267 1.0453850709077575 1.722921113407397 2.821265228419119 6.099864629697442 -2.4404377549551164 -0.35430702152047466 -2.6561893792324938 -1.947621753607915 0.5616780334223485 -2.9327792536970834 0.6153898655368369
7 84 0.8516608645015721 0 28.733211482197014 -3.66986906010475 -1.7315138198306799 -0.41456296586368063 -3.4169846487464652 1.2576540828413645 2.26071827182072 -0.19241848918956822 2.9999124880302626 3.3957331413886176 4.499093918325177 6.3528703677123275 -2.763874789810208 1.794038156283505 -3.9165261942574086 -3.257791373330228 -0.297855985438741 -1.6847348437384997 0.19638900418046934
8 96 0.8092905505235543 0 32.80342544550695 -3.3285265332416145 -1.5098669481029015 -0.46474427854843947 -3.573525627397548 1.9066448519219596 0.5226830838715357 -0.9376364000928192 2.164006049155055 2.999853794863304 3.6627651012803453 6.412882310957341 -1.3919476936935413 2.145873912507884 -3.3184932455781926 -3.049544576668582 0.40890266494486927 -2.600237732414996 0.416069526306992
9 108 0.823430719514158 0 28.5691250898889 -4.286016992109433 -1.5078726361971808 0.0926924174925701 -3.7065654857217267 0.7325984086230684 2.566460630346773 -1.802452804447557 3.11052015024136 1.89131349175366 3.316409820954947 7.2060763005357105 -2.2148542115594103 1.9207809985740334 -2.5629473610522213 -2.9488806821961737 -0.04699045807719507 -1.8338460061337707 -0.9716244758808172
10 120 0.8411667373692909 0 32.73490035905488 -4.928232017548624 -1.7685410247273183 -0.034055723819163775 -3.2632008556149135 0.8920262312219369 3.106223651953445 -1.3739114061789974 2.224141665753407 1.5488574507428599 2.821678779184895 7.399804280408347 -1.6362609605741283 3.2545440125507255 -4.006065007710434 -3.403312060529725 1.6339071544742092 -1.4842822503086515 -1.0852503025750535
11 132 0.8402110352231198 0 29.75171470673239 -4.938904246396519 -1.4931739978145002 -0.3386930171195607 -3.6136938891546486 0.4951840591365634 1.6834183771094473 0.019259509531667884 3.472355969381266 2.971656990104073 3.4702280113509243 7.414619106817355 -2.6100650528774856 2.8718711733250126 -2.7801803407338506 -3.9225205868650592 1.649024149534874 -2.0104271018530966 -0.8406319880799955
12 144 0.8633322226682161 0 20.448733763740798 -4.061304933492083 -1.6382324397862749 -0.1800920299553188 -1.6178075295269003 0.17438210620275452 1.082372082088157 -0.29244783125243146 2.6037218705079677 3.906806863579752 1.8822595180590949 8.560710264943117 -1.3313435716061672 3.7155310811516964 -2.657749487912816 -3.4544827005229193 1.2962690005653539 -1.6000112393633024 -1.7646904858575692
